Model Name,GS1160
478nm,0.000236
479nm,0.00051
480nm,0.000649
481nm,0.000604
482nm,0.00055
483nm,0.000783
484nm,0.001263
485nm,0.001453
486nm,0.001231
487nm,0.000934
488nm,0.001119
489nm,0.001704
490nm,0.001907
491nm,0.001541
492nm,0.00092
493nm,0.000637
494nm,0.000685
495nm,0.000808
496nm,0.000895
497nm,0.000839
498nm,0.000633
499nm,0.000315
500nm,0.000092
501nm,0
502nm,0
503nm,0
504nm,0
505nm,0
506nm,0
507nm,0
508nm,0
509nm,0
510nm,0
511nm,0
512nm,0
513nm,0
514nm,0
515nm,0
516nm,0
517nm,0
518nm,0
519nm,0
520nm,0
521nm,0
522nm,0
523nm,0
524nm,0
525nm,0
526nm,0
527nm,0
528nm,0
529nm,0
530nm,0
531nm,0
532nm,0
533nm,0
534nm,0
535nm,0
536nm,0
537nm,0
538nm,0.000003
539nm,0.000009
540nm,0.000108
541nm,0.000435
542nm,0.000974
543nm,0.001186
544nm,0.000932
545nm,0.000498
546nm,0.000465
547nm,0.00077
548nm,0.001018
549nm,0.001082
550nm,0.000924
551nm,0.000668
552nm,0.000373
553nm,0.000168
554nm,0.000064
555nm,0.000018
556nm,0
557nm,0
558nm,0
559nm,0
560nm,0
561nm,0
562nm,0
563nm,0
564nm,0
565nm,0
566nm,0.000216
567nm,0.000706
568nm,0.001498
569nm,0.002408
570nm,0.003375
571nm,0.004371
572nm,0.005367
573nm,0.007537
574nm,0.010973
575nm,0.016086
576nm,0.021921
577nm,0.028952
578nm,0.037683
579nm,0.048152
580nm,0.061718
581nm,0.077465
582nm,0.094847
583nm,0.111887
584nm,0.128726
585nm,0.145744
586nm,0.162085
587nm,0.175994
588nm,0.187024
589nm,0.193407
590nm,0.196759
591nm,0.19652
592nm,0.195242
593nm,0.191421
594nm,0.185171
595nm,0.176993
596nm,0.168896
597nm,0.161994
598nm,0.157081
599nm,0.153652
600nm,0.154766
601nm,0.159252
602nm,0.17786
603nm,0.210028
604nm,0.261922
605nm,0.327034
606nm,0.405159
607nm,0.494051
608nm,0.591165
609nm,0.700253
610nm,0.81661
611nm,0.911629
612nm,0.978956
613nm,1
614nm,0.99831
615nm,0.962474
616nm,0.906539
617nm,0.829614
618nm,0.739142
619nm,0.645081
620nm,0.559941
621nm,0.490007
622nm,0.439501
623nm,0.400306
624nm,0.372232
625nm,0.346424
626nm,0.323521
627nm,0.301462
628nm,0.280354
629nm,0.259447
630nm,0.238991
631nm,0.219045
632nm,0.199023
633nm,0.17813
634nm,0.156675
635nm,0.13586
636nm,0.116104
637nm,0.096814
638nm,0.078156
639nm,0.063244
640nm,0.052499
641nm,0.047441
642nm,0.045041
643nm,0.046243
644nm,0.048713
645nm,0.051864
646nm,0.054416
647nm,0.056762
648nm,0.059524
649nm,0.062104
650nm,0.06394
651nm,0.064406
652nm,0.06392
653nm,0.062136
654nm,0.059353
655nm,0.05584
656nm,0.052148
657nm,0.048672
658nm,0.045461
659nm,0.043135
660nm,0.042167
661nm,0.042545
662nm,0.04371
663nm,0.044942
664nm,0.046009
665nm,0.0468
666nm,0.047409
667nm,0.047781
668nm,0.047664
669nm,0.046925
670nm,0.045539
671nm,0.043939
672nm,0.042518
673nm,0.041365
674nm,0.040129
675nm,0.038761
676nm,0.037658
677nm,0.037439
678nm,0.038469
679nm,0.039808
680nm,0.04023
681nm,0.039771
682nm,0.039731
683nm,0.040437
684nm,0.040864
685nm,0.040813
686nm,0.041087
687nm,0.042646
688nm,0.045397
689nm,0.049364
690nm,0.054197
691nm,0.060429
692nm,0.068034
693nm,0.076516
694nm,0.084925
695nm,0.091893
696nm,0.097576
697nm,0.100208
698nm,0.100752
699nm,0.100198
700nm,0.100378
701nm,0.101244
702nm,0.102445
703nm,0.105487
704nm,0.110836
705nm,0.11864
706nm,0.127828
707nm,0.13852
708nm,0.148046
709nm,0.154622
710nm,0.154562
711nm,0.148725
712nm,0.136944
713nm,0.122196
714nm,0.104562
715nm,0.086062
716nm,0.069359
717nm,0.055773
718nm,0.045279
719nm,0.036055
720nm,0.028512
721nm,0.023197
722nm,0.020037
723nm,0.019565
724nm,0.021018
725nm,0.024434
726nm,0.028362
727nm,0.031453
728nm,0.033618
729nm,0.035843
730nm,0.038789
731nm,0.041699
732nm,0.046458
733nm,0.054087
734nm,0.064662
735nm,0.075861
736nm,0.087875
737nm,0.099157
738nm,0.107555
739nm,0.112374
740nm,0.115404
741nm,0.116744
742nm,0.116661
743nm,0.116755
744nm,0.12258
745nm,0.138239
746nm,0.164111
747nm,0.197221
748nm,0.231723
749nm,0.263944
750nm,0.288385
751nm,0.302809
752nm,0.30575
753nm,0.30004
754nm,0.289067
755nm,0.277085
756nm,0.269925
757nm,0.273426
758nm,0.295457
759nm,0.335638
760nm,0.390231
761nm,0.449653
762nm,0.509232
763nm,0.556732
764nm,0.587647
765nm,0.592773
766nm,0.580514
767nm,0.552093
768nm,0.513474
769nm,0.464748
770nm,0.414327
771nm,0.366164
772nm,0.321527
773nm,0.283305
774nm,0.254233
775nm,0.233628
776nm,0.21104
777nm,0.194103
778nm,0.184124
779nm,0.184124
780nm,0.184124
