Model Name,GS1160
573nm,0.042628
574nm,0.053156
575nm,0.065645
576nm,0.079363
577nm,0.094527
578nm,0.11089
579nm,0.127965
580nm,0.144754
581nm,0.16076
582nm,0.174766
583nm,0.187247
584nm,0.197251
585nm,0.205472
586nm,0.211382
587nm,0.214605
588nm,0.215341
589nm,0.211179
590nm,0.203448
591nm,0.192493
592nm,0.181455
593nm,0.169368
594nm,0.155788
595nm,0.141431
596nm,0.128204
597nm,0.117041
598nm,0.10881
599nm,0.102572
600nm,0.10065
601nm,0.101474
602nm,0.110706
603nm,0.127081
604nm,0.154338
605nm,0.189385
606nm,0.232048
607nm,0.280557
608nm,0.333137
609nm,0.391465
610nm,0.453147
611nm,0.50273
612nm,0.537229
613nm,0.546557
614nm,0.543547
615nm,0.522094
616nm,0.489865
617nm,0.446686
618nm,0.396793
619nm,0.345664
620nm,0.299984
621nm,0.262677
622nm,0.235166
623nm,0.212892
624nm,0.196716
625nm,0.182588
626nm,0.170198
627nm,0.157608
628nm,0.145932
629nm,0.135655
630nm,0.126025
631nm,0.11553
632nm,0.103805
633nm,0.091566
634nm,0.079702
635nm,0.06895
636nm,0.059226
637nm,0.049737
638nm,0.040276
639nm,0.032738
640nm,0.027551
641nm,0.025241
642nm,0.024063
643nm,0.024421
644nm,0.025321
645nm,0.026457
646nm,0.027279
647nm,0.028623
648nm,0.03092
649nm,0.033051
650nm,0.033872
651nm,0.033268
652nm,0.032388
653nm,0.03139
654nm,0.030175
655nm,0.028642
656nm,0.026882
657nm,0.025032
658nm,0.023231
659nm,0.021966
660nm,0.021573
661nm,0.021853
662nm,0.022216
663nm,0.022489
664nm,0.023089
665nm,0.023894
666nm,0.024313
667nm,0.024119
668nm,0.023648
669nm,0.023217
670nm,0.022716
671nm,0.022113
672nm,0.02149
673nm,0.020957
674nm,0.020545
675nm,0.020044
676nm,0.019172
677nm,0.018257
678nm,0.017973
679nm,0.018401
680nm,0.01896
681nm,0.019271
682nm,0.019625
683nm,0.020037
684nm,0.020222
685nm,0.02039
686nm,0.020982
687nm,0.02189
688nm,0.022606
689nm,0.023577
690nm,0.025434
691nm,0.028723
692nm,0.032876
693nm,0.03709
694nm,0.040877
695nm,0.043554
696nm,0.045486
697nm,0.046477
698nm,0.047062
699nm,0.047588
700nm,0.048395
701nm,0.049652
702nm,0.051196
703nm,0.053324
704nm,0.056403
705nm,0.061288
706nm,0.067447
707nm,0.074119
708nm,0.079227
709nm,0.082234
710nm,0.081934
711nm,0.078918
712nm,0.073198
713nm,0.066086
714nm,0.057127
715nm,0.04729
716nm,0.03786
717nm,0.029695
718nm,0.0223
719nm,0.01538
720nm,0.009974
721nm,0.007373
722nm,0.007242
723nm,0.008048
724nm,0.008668
725nm,0.009732
726nm,0.011468
727nm,0.012488
728nm,0.012586
729nm,0.013561
730nm,0.016373
731nm,0.019724
732nm,0.0224
733nm,0.025036
734nm,0.02997
735nm,0.036602
736nm,0.04363
737nm,0.048223
738nm,0.049883
739nm,0.050338
740nm,0.050639
741nm,0.051899
742nm,0.053632
743nm,0.055768
744nm,0.059718
745nm,0.067349
746nm,0.080799
747nm,0.099337
748nm,0.117386
749nm,0.132209
750nm,0.141754
751nm,0.148563
752nm,0.15213
753nm,0.151034
754nm,0.146095
755nm,0.140201
756nm,0.138142
757nm,0.143348
758nm,0.157312
759nm,0.179173
760nm,0.20646
761nm,0.235861
762nm,0.266218
763nm,0.291002
764nm,0.307232
765nm,0.310806
766nm,0.305778
767nm,0.29148
768nm,0.270592
769nm,0.24438
770nm,0.21732
771nm,0.190945
772nm,0.166284
773nm,0.146987
774nm,0.13404
775nm,0.124925
776nm,0.113021
777nm,0.103049
778nm,0.097041
779nm,0.097041
780nm,0.097041
