node: 3
hw_version: 0x40, 0x41
sw_major_version: 0x00, 0x0c
sw_patch_version: 0x00, 0x00
sw_build_version: 0x00, 0x00
       410,        435,        460,        485,        510,        535,        560,        585,        610,        645,        680,        705,        730,        760,        810,        860,        900,        940, 

    1.8569,     7.7910,     4.4006,     8.7080,     4.7455,    16.3654,    12.2846,     6.9266,    64.1247,     5.3168,     5.8461,     2.4591,     2.7303,     1.7258,     2.6876,     1.1137,     0.6063,     0.0000, 
    1.8569,     7.7910,     4.4006,     8.7080,     4.7455,    16.3654,    12.2846,     6.9266,    64.1247,     5.3168,     5.8461,     2.4591,     2.7303,     1.7258,     2.6876,     1.1137,     0.6063,     0.0000, 
    1.8569,     7.7910,     4.4006,     8.7080,     4.7455,    16.3654,    12.2846,     6.9266,    64.1247,     5.3168,     5.8461,     2.4591,     2.7303,     1.7258,     2.6876,     1.1137,     0.6063,     0.0000, 
    1.8569,     7.7910,     4.4006,     7.7405,     4.7455,    15.6539,    12.2846,     6.9266,    64.1247,     5.3168,     5.8461,     2.1078,     2.7303,     1.7258,     2.6876,     1.1137,     0.6063,     0.0000, 
    0.9285,     5.8433,     3.5205,     6.7729,     3.1637,    12.8077,    11.2608,     5.5413,    62.9148,     4.5573,     5.8461,     2.1078,     2.7303,     1.7258,     2.6876,     1.1137,     0.6063,     0.0000, 
    0.9285,     2.9216,     1.7602,     2.9027,     2.3728,     6.4039,     6.6541,     3.6942,    54.4455,     3.4180,     3.8974,     1.4052,     1.8202,     0.8629,     1.7918,     1.1137,     0.0000,     0.0000, 
    2.7854,    12.6604,     6.1609,    12.5783,     6.3273,    26.3269,    18.4268,     9.2355,    53.2356,     6.4561,     2.9231,     2.1078,     2.7303,     1.7258,     1.7918,     1.1137,     0.6063,     0.9051, 
    0.9285,     2.9216,     6.1609,     8.7080,     7.1183,    29.1731,     5.6304,     1.3853,    79.8534,    14.0516,     5.8461,     0.7026,     0.9101,     0.8629,     2.6876,     1.1137,     0.0000,     0.9051, 
    0.9285,     1.9478,     4.4006,     3.8702,     4.7455,    11.3846,     7.6778,     1.3853,    25.4079,    17.4695,     5.8461,     0.7026,     0.9101,     0.8629,     0.8959,     1.1137,     0.6063,     0.9051, 
    1.8569,    22.3992,    65.1291,    19.3512,    26.8912,    75.4231,     9.2134,     2.3089,    54.4455,    36.8379,     6.8205,     1.4052,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    1.8569,    23.3730,    73.0502,    19.3512,    27.6821,    78.2693,    18.4268,     2.7707,    73.8039,    40.6356,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     1.2127,     0.9051, 
    1.8569,    22.3992,    73.0502,    19.3512,    27.6821,    78.2693,    18.4268,     2.7707,    75.0138,    41.3952,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.9808,    17.9150,     2.7707,    76.2237,    40.6356,     9.7436,     1.4052,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    76.2237,    40.2559,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     1.2127,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.4963,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    27.6821,    78.2693,    17.9150,     2.7707,    75.0138,    39.8761,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    72.1701,    19.3512,    28.4730,    78.2693,    17.9150,     2.7707,    75.0138,    41.0154,     9.7436,     1.4052,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     1.0237,     0.9236,    72.5940,    41.0154,     9.7436,     1.0539,     1.8202,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    72.5940,    39.4963,     9.7436,     1.0539,     0.9101,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    71.3841,    39.1166,     9.7436,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    70.1742,    39.1166,     9.7436,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    70.1742,    39.1166,     9.7436,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    70.1742,    39.1166,     9.7436,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    68.9643,    39.1166,     8.7692,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    68.9643,    39.1166,     8.7692,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.4618,    68.9643,    39.1166,     8.7692,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.9285,     1.9478,     1.7602,     0.9676,     1.5818,     0.7115,     0.5119,     0.9236,    68.9643,    39.4963,     8.7692,     1.0539,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    70.4424,    16.3794,     1.8471,    71.3841,     0.3798,     9.7436,     0.3513,     0.0000,     0.0000,     3.5835,     1.1137,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.3853,     1.2099,     0.0000,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    70.4424,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    70.4424,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    20.5639,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,     0.9739,     2.6404,     4.8378,    21.3548,    69.7308,    15.8675,     1.8471,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     0.0000,     0.6063,     0.0000, 
    0.0000,    19.4775,    65.1291,    13.5458,     4.7455,     3.5577,     8.1897,     0.9236,     1.2099,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.8959,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    64.2490,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    64.2490,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    64.2490,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    18.5036,    63.3689,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    63.3689,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    63.3689,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    63.3689,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    19.4775,    63.3689,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    18.5036,    64.2490,    12.5783,     4.7455,     2.8462,     0.5119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000, 
    0.0000,    20.4514,    66.0092,    13.5458,    18.9820,     3.5577,     0.5119,     0.0000,     0.0000,     0.3798,     0.0000,     0.3513,     0.0000,     0.0000,     0.0000,     1.1137,     0.0000,     0.0000, 
    1.8569,    22.3992,    70.4099,    19.3512,    26.8912,    76.1347,    17.9150,     2.7707,     0.0000,    39.8761,     4.8718,     1.4052,     1.8202,     0.8629,     1.7918,     2.2273,     0.6063,     0.9051, 
    1.8569,    23.3730,    70.4099,    19.3512,    26.8912,    76.8462,    17.9150,     2.7707,    71.3841,    39.1166,     9.7436,     1.4052,     0.9101,     0.8629,     3.5835,     2.2273,     0.6063,     0.9051, 
    1.8569,    22.3992,    69.5297,    19.3512,    26.8912,    76.8462,    17.4031,     2.7707,    72.5940,    39.1166,     9.7436,     1.4052,     1.8202,     0.8629,     2.6876,     2.2273,     0.6063,     0.9051, 
