Model Name,GS1160
Serial Number,
Time,2016/10/21_15:23:26
711nm,0.00739
712nm,0.007326
713nm,0.006225
714nm,0.004728
715nm,0.00397
716nm,0.004767
717nm,0.00591
718nm,0.006294
719nm,0.005314
720nm,0.003511
721nm,0.002088
722nm,0.001095
723nm,0.001544
724nm,0.003383
725nm,0.004734
726nm,0.004684
727nm,0.003701
728nm,0.003332
729nm,0.003096
730nm,0.003033
731nm,0.0038
732nm,0.004435
733nm,0.004021
734nm,0.003977
735nm,0.005029
736nm,0.005807
737nm,0.004874
738nm,0.003237
739nm,0.002232
740nm,0.001327
741nm,0.000496
742nm,0.00002
743nm,0
744nm,0
745nm,0
746nm,0.000312
747nm,0.001059
748nm,0.001852
749nm,0.002316
750nm,0.002159
751nm,0.00171
752nm,0.000986
753nm,0.000397
754nm,0.000052
755nm,0
756nm,0
757nm,0
758nm,0.000088
759nm,0.000321
760nm,0.001378
761nm,0.002978
762nm,0.004701
763nm,0.005271
764nm,0.004595
765nm,0.003315
766nm,0.002283
767nm,0.002296
768nm,0.002911
769nm,0.003762
770nm,0.003328
771nm,0.002299
772nm,0.001629
773nm,0.002046
774nm,0.002981
775nm,0.004022
776nm,0.004907
777nm,0.005602
778nm,0.005677
779nm,0.005677
780nm,0.005677
