Model Name,GS1160
Serial Number,
Time,2016/10/21_15:23:48
706nm,0.002401
707nm,0.003
708nm,0.002802
709nm,0.002463
710nm,0.002326
711nm,0.002068
712nm,0.001652
713nm,0.001311
714nm,0.001535
715nm,0.002133
716nm,0.002748
717nm,0.00281
718nm,0.002052
719nm,0.001123
720nm,0.000514
721nm,0.000476
722nm,0.000656
723nm,0.000602
724nm,0.000373
725nm,0.000306
726nm,0.000446
727nm,0.000545
728nm,0.000372
729nm,0.000101
730nm,0
731nm,0
732nm,0
733nm,0
734nm,0
735nm,0
736nm,0
737nm,0
738nm,0
739nm,0.000702
740nm,0.002386
741nm,0.003168
742nm,0.002466
743nm,0.000783
744nm,0.000017
745nm,0.000073
746nm,0.000362
747nm,0.000943
748nm,0.002025
749nm,0.003067
750nm,0.002992
751nm,0.00196
752nm,0.000645
753nm,0.00012
754nm,0.00003
755nm,0.000148
756nm,0.000303
757nm,0.000323
758nm,0.000189
759nm,0.000034
760nm,0
761nm,0.000155
762nm,0.000756
763nm,0.001202
764nm,0.001047
765nm,0.000446
766nm,0
767nm,0
768nm,0.000578
769nm,0.001952
770nm,0.002475
771nm,0.00226
772nm,0.002189
773nm,0.002502
774nm,0.002177
775nm,0.001234
776nm,0.000765
777nm,0.001095
778nm,0.001102
779nm,0.001102
780nm,0.001102
