Model Name,GS1160
459nm,0.427868
460nm,0.389059
461nm,0.354544
462nm,0.324955
463nm,0.297334
464nm,0.271758
465nm,0.247834
466nm,0.224786
467nm,0.203337
468nm,0.183284
469nm,0.164715
470nm,0.148246
471nm,0.133277
472nm,0.120348
473nm,0.108557
474nm,0.097966
475nm,0.089078
476nm,0.081386
477nm,0.075157
478nm,0.069524
479nm,0.064517
480nm,0.060268
481nm,0.056514
482nm,0.053305
483nm,0.050242
484nm,0.047364
485nm,0.044975
486nm,0.043013
487nm,0.041752
488nm,0.040996
489nm,0.040757
490nm,0.040792
491nm,0.040908
492nm,0.041203
493nm,0.041658
494nm,0.04233
495nm,0.043317
496nm,0.044565
497nm,0.045925
498nm,0.04716
499nm,0.048191
500nm,0.048934
501nm,0.04942
502nm,0.050115
503nm,0.051265
504nm,0.052615
505nm,0.053417
506nm,0.053603
507nm,0.053489
508nm,0.053436
509nm,0.053408
510nm,0.053312
511nm,0.053147
512nm,0.052958
513nm,0.052776
514nm,0.05236
515nm,0.051597
516nm,0.050459
517nm,0.049115
518nm,0.047672
519nm,0.046258
520nm,0.04496
521nm,0.043656
522nm,0.042096
523nm,0.040286
524nm,0.038732
525nm,0.037581
526nm,0.036391
527nm,0.034562
528nm,0.032217
529nm,0.030119
530nm,0.028487
531nm,0.027017
532nm,0.025346
533nm,0.023559
534nm,0.021923
535nm,0.020457
536nm,0.019058
537nm,0.017639
538nm,0.01637
539nm,0.015325
540nm,0.014485
541nm,0.013648
542nm,0.012755
543nm,0.011659
544nm,0.010391
545nm,0.009171
546nm,0.008269
547nm,0.007674
548nm,0.007148
549nm,0.006589
550nm,0.006178
551nm,0.00594
552nm,0.005729
553nm,0.005302
554nm,0.004685
555nm,0.004077
556nm,0.003551
557nm,0.003089
558nm,0.002637
559nm,0.00224
560nm,0.001908
561nm,0.00174
562nm,0.001849
563nm,0.002184
564nm,0.002333
565nm,0.002141
566nm,0.001802
567nm,0.001672
568nm,0.001658
569nm,0.001502
570nm,0.001239
571nm,0.001266
572nm,0.001678
573nm,0.001879
574nm,0.001524
575nm,0.000898
576nm,0.000669
577nm,0.000905
578nm,0.001365
579nm,0.001844
580nm,0.001902
581nm,0.001496
582nm,0.000902
583nm,0.000566
584nm,0.000473
585nm,0.000387
586nm,0.000428
587nm,0.000892
588nm,0.00173
589nm,0.002342
590nm,0.002451
591nm,0.002129
592nm,0.001823
593nm,0.001724
594nm,0.001921
595nm,0.002362
596nm,0.002794
597nm,0.003105
598nm,0.003317
599nm,0.003495
600nm,0.003508
601nm,0.003385
602nm,0.003222
603nm,0.003183
604nm,0.003195
605nm,0.00311
606nm,0.003033
607nm,0.003233
608nm,0.003667
609nm,0.003858
610nm,0.003611
611nm,0.002994
612nm,0.002355
613nm,0.0021
614nm,0.002322
615nm,0.002882
616nm,0.00331
617nm,0.00354
618nm,0.003716
619nm,0.003793
620nm,0.003569
621nm,0.003163
622nm,0.003151
623nm,0.003697
624nm,0.004176
625nm,0.00412
626nm,0.003503
627nm,0.002821
628nm,0.002345
629nm,0.002209
630nm,0.002376
631nm,0.002553
632nm,0.002725
633nm,0.00298
634nm,0.003278
635nm,0.003479
636nm,0.003514
637nm,0.003404
638nm,0.003215
639nm,0.002897
640nm,0.002501
641nm,0.002116
642nm,0.001818
643nm,0.001942
644nm,0.002419
645nm,0.002745
646nm,0.002543
647nm,0.00193
648nm,0.001422
649nm,0.001295
650nm,0.001499
651nm,0.001898
652nm,0.002202
653nm,0.002272
654nm,0.00219
655nm,0.002134
656nm,0.002262
657nm,0.002467
658nm,0.002503
659nm,0.002424
660nm,0.002504
661nm,0.002862
662nm,0.003369
663nm,0.003769
664nm,0.003908
665nm,0.003758
666nm,0.003418
667nm,0.002943
668nm,0.002225
669nm,0.001528
670nm,0.001291
671nm,0.001676
672nm,0.002486
673nm,0.003081
674nm,0.003009
675nm,0.002454
676nm,0.002022
677nm,0.002094
678nm,0.002388
679nm,0.002449
680nm,0.002151
681nm,0.001734
682nm,0.001536
683nm,0.001567
684nm,0.001502
685nm,0.001337
686nm,0.00138
687nm,0.001736
688nm,0.002186
689nm,0.002253
690nm,0.001809
691nm,0.001069
692nm,0.000432
693nm,0.000495
694nm,0.001177
695nm,0.001911
696nm,0.002188
697nm,0.001701
698nm,0.000947
699nm,0.000315
700nm,0.000045
701nm,0.000426
702nm,0.00098
703nm,0.001152
704nm,0.000899
705nm,0.000834
706nm,0.001124
707nm,0.001142
708nm,0.00083
709nm,0.000796
710nm,0.001245
711nm,0.001719
712nm,0.002004
713nm,0.002275
714nm,0.002093
715nm,0.001606
716nm,0.001804
717nm,0.002652
718nm,0.002827
719nm,0.001983
720nm,0.001336
721nm,0.001417
722nm,0.001272
723nm,0.000758
724nm,0.000569
725nm,0.000644
726nm,0.000559
727nm,0.000635
728nm,0.001029
729nm,0.001315
730nm,0.001089
731nm,0.000574
732nm,0.000488
733nm,0.000881
734nm,0.0011
735nm,0.00083
736nm,0.000248
737nm,0.000079
738nm,0.000321
739nm,0.000492
740nm,0.00042
741nm,0.000252
742nm,0.000263
743nm,0.00066
744nm,0.000971
745nm,0.000874
746nm,0.000534
747nm,0.000301
748nm,0.000896
749nm,0.001745
750nm,0.001881
751nm,0.001202
752nm,0.000289
753nm,0
754nm,0.00007
755nm,0.000739
756nm,0.001525
757nm,0.001671
758nm,0.001034
759nm,0.000248
760nm,0.000032
761nm,0
762nm,0
763nm,0
764nm,0
765nm,0.000137
766nm,0.000317
767nm,0.00036
768nm,0.00051
769nm,0.001011
770nm,0.001226
771nm,0.00094
772nm,0.000259
773nm,0.000043
774nm,0.00013
775nm,0.000159
776nm,0.000116
777nm,0.000029
778nm,0
779nm,0
780nm,0
