Model Name,GS1160
504nm,0.269533
505nm,0.284277
506nm,0.299388
507nm,0.314424
508nm,0.329163
509nm,0.343487
510nm,0.357586
511nm,0.371425
512nm,0.384797
513nm,0.397799
514nm,0.41021
515nm,0.422237
516nm,0.433764
517nm,0.444744
518nm,0.455297
519nm,0.464871
520nm,0.47367
521nm,0.481197
522nm,0.487529
523nm,0.492768
524nm,0.49736
525nm,0.501895
526nm,0.506114
527nm,0.509932
528nm,0.513075
529nm,0.515063
530nm,0.516032
531nm,0.515926
532nm,0.515447
533nm,0.514776
534nm,0.51442
535nm,0.514238
536nm,0.512742
537nm,0.509753
538nm,0.50589
539nm,0.502599
540nm,0.499702
541nm,0.496482
542nm,0.492787
543nm,0.488419
544nm,0.483659
545nm,0.478505
546nm,0.473327
547nm,0.468143
548nm,0.463003
549nm,0.457915
550nm,0.453201
551nm,0.448829
552nm,0.444596
553nm,0.440058
554nm,0.435046
555nm,0.429433
556nm,0.423328
557nm,0.41719
558nm,0.41135
559nm,0.405943
560nm,0.400738
561nm,0.395494
562nm,0.3897
563nm,0.383331
564nm,0.377005
565nm,0.371094
566nm,0.366102
567nm,0.361796
568nm,0.358255
569nm,0.355023
570nm,0.352176
571nm,0.350475
572nm,0.349839
573nm,0.350512
574nm,0.351691
575nm,0.354318
576nm,0.358433
577nm,0.36452
578nm,0.372482
579nm,0.381885
580nm,0.39274
581nm,0.404199
582nm,0.415817
583nm,0.426996
584nm,0.437512
585nm,0.44759
586nm,0.456646
587nm,0.463749
588nm,0.46896
589nm,0.472274
590nm,0.474849
591nm,0.47605
592nm,0.476435
593nm,0.474937
594nm,0.471711
595nm,0.466782
596nm,0.461119
597nm,0.455175
598nm,0.448591
599nm,0.441463
600nm,0.433903
601nm,0.42634
602nm,0.418137
603nm,0.409128
604nm,0.39996
605nm,0.391712
606nm,0.384257
607nm,0.376507
608nm,0.368211
609nm,0.360388
610nm,0.353479
611nm,0.347156
612nm,0.340697
613nm,0.334246
614nm,0.327963
615nm,0.321824
616nm,0.315677
617nm,0.3097
618nm,0.3041
619nm,0.298849
620nm,0.293675
621nm,0.288389
622nm,0.283024
623nm,0.277641
624nm,0.272111
625nm,0.266441
626nm,0.261361
627nm,0.257065
628nm,0.25357
629nm,0.250162
630nm,0.246617
631nm,0.242832
632nm,0.238585
633nm,0.233853
634nm,0.228931
635nm,0.224323
636nm,0.220175
637nm,0.21619
638nm,0.212224
639nm,0.208863
640nm,0.206094
641nm,0.202999
642nm,0.199041
643nm,0.194737
644nm,0.190859
645nm,0.187302
646nm,0.183641
647nm,0.180192
648nm,0.177102
649nm,0.173939
650nm,0.170267
651nm,0.166233
652nm,0.162356
653nm,0.158815
654nm,0.155444
655nm,0.152307
656nm,0.149436
657nm,0.146843
658nm,0.144423
659nm,0.14179
660nm,0.138632
661nm,0.135179
662nm,0.132006
663nm,0.129269
664nm,0.126562
665nm,0.123734
666nm,0.121067
667nm,0.118545
668nm,0.115819
669nm,0.112907
670nm,0.110237
671nm,0.107971
672nm,0.105846
673nm,0.103568
674nm,0.101157
675nm,0.098792
676nm,0.096636
677nm,0.094588
678nm,0.092372
679nm,0.090159
680nm,0.088453
681nm,0.087099
682nm,0.08544
683nm,0.083211
684nm,0.080841
685nm,0.078799
686nm,0.077071
687nm,0.07548
688nm,0.073857
689nm,0.072272
690nm,0.070886
691nm,0.069474
692nm,0.067764
693nm,0.065953
694nm,0.064391
695nm,0.062867
696nm,0.061051
697nm,0.059565
698nm,0.058745
699nm,0.058088
700nm,0.056905
701nm,0.055209
702nm,0.053531
703nm,0.051806
704nm,0.050147
705nm,0.048844
706nm,0.047836
707nm,0.046839
708nm,0.04542
709nm,0.043588
710nm,0.041713
711nm,0.040049
712nm,0.039014
713nm,0.038409
714nm,0.037522
715nm,0.036105
716nm,0.034425
717nm,0.033157
718nm,0.032342
719nm,0.031647
720nm,0.030992
721nm,0.0303
722nm,0.029613
723nm,0.028271
724nm,0.026138
725nm,0.024642
726nm,0.024137
727nm,0.023449
728nm,0.021844
729nm,0.020697
730nm,0.019789
731nm,0.017444
732nm,0.014943
733nm,0.014259
734nm,0.014731
735nm,0.014343
736nm,0.013517
737nm,0.013769
738nm,0.014668
739nm,0.015521
740nm,0.016526
741nm,0.017027
742nm,0.016746
743nm,0.015435
744nm,0.014272
745nm,0.013798
746nm,0.013866
747nm,0.013958
748nm,0.013544
749nm,0.013006
750nm,0.012655
751nm,0.0124
752nm,0.012042
753nm,0.011773
754nm,0.011785
755nm,0.011867
756nm,0.011769
757nm,0.011637
758nm,0.011237
759nm,0.010235
760nm,0.009243
761nm,0.008603
762nm,0.008065
763nm,0.008017
764nm,0.009274
765nm,0.009714
766nm,0.008887
767nm,0.00765
768nm,0.007874
769nm,0.008488
770nm,0.007652
771nm,0.006513
772nm,0.006121
773nm,0.006892
774nm,0.008316
775nm,0.009156
776nm,0.009213
777nm,0.008837
778nm,0.008555
779nm,0.008555
780nm,0.008555
