Model Name,AS7265x
Time,2019-02-12_22:53:43
DUT,x220_ips
Temperature, 32764
Gain,64.000000
Integration Time,700.000000
X, 1222.111942
Y, 982.152301
Z, 5275.679777
x, 0.163385
y, 0.131305
410nm,21.354685
435nm,434.348785
460nm,2365.771484
485nm,888.218994
510nm,382.013245
535nm,306.673309
560nm,90.598587
585nm,45.715782
610nm,152.447433
645nm,36.078373
680nm,36.051147
705nm,10.538958
730nm,10.010917
760nm,8.629109
810nm,22.397001
860nm,18.932068
900nm,6.063417
940nm,7.240943
