Model Name,GS1160
522nm,0.013313
523nm,0.013648
524nm,0.013875
525nm,0.013954
526nm,0.013905
527nm,0.013873
528nm,0.013853
529nm,0.01382
530nm,0.013768
531nm,0.013815
532nm,0.013992
533nm,0.014226
534nm,0.01433
535nm,0.014285
536nm,0.014133
537nm,0.013945
538nm,0.01377
539nm,0.01365
540nm,0.013604
541nm,0.013614
542nm,0.013665
543nm,0.013696
544nm,0.01368
545nm,0.01367
546nm,0.013732
547nm,0.013832
548nm,0.013848
549nm,0.013758
550nm,0.013377
551nm,0.012778
552nm,0.012214
553nm,0.012036
554nm,0.012185
555nm,0.012292
556nm,0.012228
557nm,0.012129
558nm,0.01211
559nm,0.01215
560nm,0.012159
561nm,0.012133
562nm,0.012089
563nm,0.012057
564nm,0.012268
565nm,0.012727
566nm,0.013352
567nm,0.013897
568nm,0.014562
569nm,0.015611
570nm,0.017054
571nm,0.018663
572nm,0.020235
573nm,0.022497
574nm,0.025532
575nm,0.029879
576nm,0.035106
577nm,0.041674
578nm,0.049891
579nm,0.059616
580nm,0.071441
581nm,0.084524
582nm,0.100393
583nm,0.118213
584nm,0.139388
585nm,0.163158
586nm,0.18996
587nm,0.21967
588nm,0.251669
589nm,0.28748
590nm,0.325824
591nm,0.367403
592nm,0.410113
593nm,0.454422
594nm,0.499581
595nm,0.545488
596nm,0.59172
597nm,0.637605
598nm,0.681533
599nm,0.72346
600nm,0.76172
601nm,0.797889
602nm,0.829841
603nm,0.859111
604nm,0.884798
605nm,0.908409
606nm,0.929168
607nm,0.945971
608nm,0.95946
609nm,0.971056
610nm,0.982672
611nm,0.991034
612nm,0.996051
613nm,0.99781
614nm,0.999559
615nm,1
616nm,0.998538
617nm,0.995011
618nm,0.990564
619nm,0.985259
620nm,0.978296
621nm,0.969823
622nm,0.960379
623nm,0.950841
624nm,0.939895
625nm,0.927547
626nm,0.914365
627nm,0.901708
628nm,0.889154
629nm,0.876106
630nm,0.862938
631nm,0.850284
632nm,0.837985
633nm,0.825392
634nm,0.812881
635nm,0.801527
636nm,0.791349
637nm,0.781283
638nm,0.77073
639nm,0.760678
640nm,0.751465
641nm,0.741823
642nm,0.730972
643nm,0.718677
644nm,0.706003
645nm,0.693232
646nm,0.680754
647nm,0.667644
648nm,0.653477
649nm,0.638745
650nm,0.624512
651nm,0.6115
652nm,0.599421
653nm,0.587928
654nm,0.576342
655nm,0.564484
656nm,0.552586
657nm,0.540704
658nm,0.528761
659nm,0.516312
660nm,0.503021
661nm,0.48967
662nm,0.477468
663nm,0.466633
664nm,0.456222
665nm,0.445273
666nm,0.433733
667nm,0.421977
668nm,0.410416
669nm,0.399515
670nm,0.389452
671nm,0.379962
672nm,0.370765
673nm,0.361388
674nm,0.35168
675nm,0.341946
676nm,0.332686
677nm,0.323952
678nm,0.315311
679nm,0.306562
680nm,0.298038
681nm,0.289791
682nm,0.281527
683nm,0.273276
684nm,0.265369
685nm,0.25799
686nm,0.250954
687nm,0.244257
688nm,0.237968
689nm,0.231385
690nm,0.223968
691nm,0.216032
692nm,0.208398
693nm,0.201663
694nm,0.195444
695nm,0.190053
696nm,0.185291
697nm,0.181121
698nm,0.177047
699nm,0.172572
700nm,0.167682
701nm,0.162521
702nm,0.157629
703nm,0.15336
704nm,0.149278
705nm,0.144707
706nm,0.13938
707nm,0.133722
708nm,0.128358
709nm,0.123225
710nm,0.118822
711nm,0.115308
712nm,0.11227
713nm,0.109031
714nm,0.105012
715nm,0.10063
716nm,0.096206
717nm,0.092124
718nm,0.088397
719nm,0.085106
720nm,0.08258
721nm,0.079944
722nm,0.076436
723nm,0.072154
724nm,0.068006
725nm,0.064896
726nm,0.062522
727nm,0.061373
728nm,0.059858
729nm,0.056191
730nm,0.051465
731nm,0.047873
732nm,0.046074
733nm,0.044219
734nm,0.042701
735nm,0.042152
736nm,0.041739
737nm,0.040216
738nm,0.038179
739nm,0.036532
740nm,0.034996
741nm,0.033306
742nm,0.031793
743nm,0.031382
744nm,0.031629
745nm,0.031765
746nm,0.0306
747nm,0.028474
748nm,0.026556
749nm,0.025296
750nm,0.025212
751nm,0.025322
752nm,0.025176
753nm,0.025013
754nm,0.025202
755nm,0.025147
756nm,0.024414
757nm,0.02327
758nm,0.022417
759nm,0.021591
760nm,0.020986
761nm,0.02047
762nm,0.019485
763nm,0.018148
764nm,0.01708
765nm,0.016551
766nm,0.015923
767nm,0.014829
768nm,0.013939
769nm,0.013442
770nm,0.013361
771nm,0.013382
772nm,0.013377
773nm,0.013106
774nm,0.012428
775nm,0.011105
776nm,0.010046
777nm,0.009398
778nm,0.009381
779nm,0.009381
780nm,0.009381
