./as7265x 10
node: 3
hw_version: 0x40, 0x41
sw_major_version: 0x00, 0x0c
sw_patch_version: 0x00, 0x00
sw_build_version: 0x00, 0x00
     410,     435,     460,     485,     510,     535,     560,     585,     610,     645,     680,     705,     730,     760,     810,     860,     900,     940,

  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.5119,  0.4618,  0.0000,  0.3798,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.5119,  0.4618,  0.0000,  0.3798,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.5119,  0.4618,  0.0000,  0.3798,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.5119,  0.4618,  0.0000,  0.3798,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.0000,  0.9739,  0.8801, 12.5783,  1.5818, 34.8654,  2.5593,  2.7707,  0.0000,  0.0000,  0.0000,  0.3513,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.7116, 29.6877, 21.2417,  9.6792,  0.7595,  0.9744,  0.3513,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.7116, 30.1995, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.7116, 29.6877, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.7116, 29.6877, 21.2417,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.1758, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 20.7799,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.1758, 21.2417,  8.4693,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  6.1609, 13.5458, 17.4002, 37.0000, 29.6877, 21.2417,  9.6792,  0.7595,  0.9744,  0.7026,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  6.7729,  0.7909,  0.7115, 25.5928, 18.4710,  9.6792,  3.0382,  0.9744,  2.1078,  0.9101,  0.8629,  0.8959,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  2.2273,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 55.6554, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  2.2273,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 53.2356, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.2355, 53.2356, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 53.2356, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285,  1.9478,  2.6404,  0.9676,  0.7909,  0.7115,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  1.1137,  0.6063,  0.0000,
  0.9285, 13.6343, 69.5297,  2.9027, 12.6547, 10.6731,  0.5119,  9.6973, 54.4455, 10.6336, 10.7179,  2.1078,  2.7303,  1.7258,  2.6876,  2.2273,  0.6063,  0.0000,
  0.9285, 13.6343, 75.6906, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  6.0495,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 74.8105, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 74.8105, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 76.5707, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  6.0495,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 75.6906, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  6.0495,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 75.6906, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 76.5707, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 76.5707, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 76.5707, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 76.5707, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 13.6343, 75.6906, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  4.8396,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  0.9285, 14.6081, 74.8105, 29.9943, 13.4456, 11.3846,  3.0711,  1.3853,  6.0495,  1.1393,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.0000,  0.0000,
  1.8569, 15.5820, 79.2111, 41.6050, 28.4730, 44.1154,  3.0711,  1.3853,  6.0495,  8.3550,  0.9744,  0.3513,  0.0000,  0.0000,  0.8959,  1.1137,  0.6063,  0.0000,
  1.8569, 15.5820, 77.4509, 40.6375, 28.4730, 44.1154, 29.1758, 26.7830, 58.0752,  9.8741, 10.7179,  2.4591,  3.6403,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 76.5707, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 56.8653,  9.8741, 10.7179,  2.4591,  3.6403,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 76.5707, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 56.8653,  9.8741, 10.7179,  2.4591,  3.6403,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 76.5707, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 55.6554,  9.8741, 10.7179,  2.4591,  3.6403,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 76.5707, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 55.6554,  9.8741, 10.7179,  2.4591,  2.7303,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 76.5707, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 55.6554,  9.8741, 10.7179,  2.4591,  2.7303,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
  1.8569, 15.5820, 75.6906, 40.6375, 28.4730, 43.4039, 28.6640, 26.7830, 55.6554,  9.8741, 10.7179,  2.4591,  2.7303,  2.5887,  2.6876,  2.2273,  0.6063,  0.9051,
